SoundOrthography,Klattbet,Arpabet,List,Contrast,VL_PositionalUnigram,VL_PositionalBigram,uni_prob_adult_SmallCMU,bi_prob_adult_SmallCMU,pos_uni_freq_adult_SmallCMU,pos_bi_freq_adult_SmallCMU,word,word_len,uni_prob,uni_prob_freq_weighted,bi_prob,bi_prob_freq_weighted,bi_prob_smoothed,bi_prob_freq_weighted_smoothed,pos_uni_score,pos_uni_score_freq_weighted,pos_uni_score_smoothed,pos_uni_score_freq_weighted_smoothed,pos_bi_score,pos_bi_score_freq_weighted,pos_bi_score_smoothed,pos_bi_score_freq_weighted_smoothed,segmentation
dheedh,DiD,DH IY DH,Low,Unigram,1.0378,1.0005,-17.85838735,-18.05110177,1.044739842,1.000410999,D i D,3,-14.90756456,NA,-17.3598144,NA,-17.37181816,NA,1.066404283,NA,1.066541122,NA,1.000947058,NA,1.001068362,NA,PearlWordTypes_RS1
shawg,Scg,SH AO G,Low,Unigram,1.0441,1.0009,-13.02427628,-16.53004704,1.059364551,1.000819254,S c g,3,-13.0825979,NA,-14.30677531,NA,-14.04645193,NA,1.072668676,NA,1.07272219,NA,1.002259823,NA,1.001944126,NA,PearlWordTypes_RS1
shawg,Scg,SH AO G,Low,Unigram,1.0441,1.0009,-13.02427628,-16.53004704,1.059364551,1.000819254,S c g,3,-13.0825979,NA,-14.30677531,NA,-14.04645193,NA,1.072668676,NA,1.07272219,NA,1.002259823,NA,1.001944126,NA,PearlWordTypes_RS1
cheesh,CiS,CH IY SH,Low,Unigram,1.0484,1.0008,-12.71527663,-15.54948918,1.057383209,1.000641838,C i S,3,-12.33019269,NA,-13.65148225,NA,-13.69388954,NA,1.084788749,NA,1.084700979,NA,1.003111388,NA,1.002540517,NA,PearlWordTypes_RS1
geedh,giD,G IY DH,High,Unigram,1.0609,1.0004,-14.94242005,-16.33143595,1.069418266,1.000352775,g i D,3,-13.14970665,NA,-15.45276205,NA,-15.30905912,NA,1.093389395,NA,1.093203703,NA,1.000947058,NA,1.001068362,NA,PearlWordTypes_RS1
geedh,giD,G IY DH,High,Unigram,1.0609,1.0004,-14.94242005,-16.33143595,1.069418266,1.000352775,g i D,3,-13.14970665,NA,-15.45276205,NA,-15.30905912,NA,1.093389395,NA,1.093203703,NA,1.000947058,NA,1.001068362,NA,PearlWordTypes_RS1
thawsh,TcS,TH AO SH,Low,Unigram,1.031,1.0007,-14.2342841,-15.94277049,1.045739067,1.00070212,T c S,3,-14.32464265,NA,-13.12415398,NA,-13.4044754,NA,1.057429769,NA,1.057669753,NA,1.002246181,NA,1.001937928,NA,PearlWordTypes_RS1
zooth,zuT,Z UW TH,Low,Unigram,1.0321,1.0007,-14.58772943,-16.55970191,1.033269157,1.000645268,z u T,3,-13.14935948,NA,-16.48650935,NA,-16.44592669,NA,1.044389361,NA,1.044789202,NA,1.00159662,NA,1.001503145,NA,PearlWordTypes_RS1
zooth,zuT,Z UW TH,Low,Unigram,1.0321,1.0007,-14.58772943,-16.55970191,1.033269157,1.000645268,z u T,3,-13.14935948,NA,-16.48650935,NA,-16.44592669,NA,1.044389361,NA,1.044789202,NA,1.00159662,NA,1.001503145,NA,PearlWordTypes_RS1
shime,SYm,SH AY M,High,Unigram,1.0934,1.0014,-11.91706817,-16.19438185,1.091476078,1.000940505,S Y m,3,-12.15442853,NA,-12.33459203,NA,-12.48547703,NA,1.108299067,NA,1.107908046,NA,1.00255732,NA,1.002149121,NA,PearlWordTypes_RS1
dhuv,Dxv,DH AH V,High,Unigram,1.0687,1.002,-13.63209897,-15.79763004,1.117100557,1.002532451,D x v,3,-13.53581998,NA,-13.27909093,NA,-13.75278697,NA,1.123429785,NA,1.122874182,NA,1.003883727,NA,1.003031082,NA,PearlWordTypes_RS1
tautch,tWC,T AW CH,High,Unigram,1.0622,1.0008,-13.98789424,-14.85972705,1.058109619,1.000584986,t W C,3,-12.65132288,NA,-12.65434439,NA,-12.90341304,NA,1.085264205,NA,1.085172476,NA,1.002205255,NA,1.001919333,NA,PearlWordTypes_RS1
gibe,gYb,G AY B,High,Unigram,1.0863,1.0016,-12.61618589,-15.07384421,1.08432408,1.001879637,g Y b,3,-11.82918905,NA,-15.48706875,NA,-15.20195796,NA,1.094519054,NA,1.094309703,NA,1.00159662,NA,1.001503145,NA,PearlWordTypes_RS1
rawsh,rcS,R AO SH,High,Unigram,1.0743,1.0009,-11.54103212,-14.76613648,1.100741687,1.000585672,r c S,3,-11.89207724,NA,-11.76686402,NA,-12.01574345,NA,1.085345401,NA,1.085251733,NA,1.002246181,NA,1.001937928,NA,PearlWordTypes_RS1
derse,dRs,D ER S,High,Unigram,1.1396,1.0016,-9.813110006,-10.44324077,1.174666506,1.005109406,d R s,3,-9.700327805,NA,-10.27001725,NA,-10.3924804,NA,1.145644351,NA,1.144801584,NA,1.004506005,NA,1.003453469,NA,PearlWordTypes_RS1
derse,dRs,D ER S,High,Unigram,1.1396,1.0016,-9.813110006,-10.44324077,1.174666506,1.005109406,d R s,3,-9.700327805,NA,-10.27001725,NA,-10.3924804,NA,1.145644351,NA,1.144801584,NA,1.004506005,NA,1.003453469,NA,PearlWordTypes_RS1
shauze,Scz,SH AO Z,Low,Unigram,1.0463,1.0007,-13.18530979,-15.36700222,1.062310059,1.001172715,S c z,3,-12.3288261,NA,-13.10035452,NA,-12.69507984,NA,1.079813853,NA,1.079777995,NA,1.001285481,NA,1.001291952,NA,PearlWordTypes_RS1
yawd,ycd,Y AO D,High,Unigram,1.0624,1.0006,-12.7911474,-14.41630115,1.072451083,1.000997357,y c d,3,-12.57561105,NA,-14.41365325,NA,-13.88206654,NA,1.098370178,NA,1.0981017,NA,1.000622278,NA,1.000850971,NA,PearlWordTypes_RS1
yawd,ycd,Y AO D,High,Unigram,1.0624,1.0006,-12.7911474,-14.41630115,1.072451083,1.000997357,y c d,3,-12.57561105,NA,-14.41365325,NA,-13.88206654,NA,1.098370178,NA,1.0981017,NA,1.000622278,NA,1.000850971,NA,PearlWordTypes_RS1
joosh,JuS,JH UW SH,Low,Unigram,1.0436,1.0013,-13.13698666,-12.97576362,1.0474239890000001,1.002156352,J u S,3,-13.96715527,NA,-12.42736488,NA,-12.78469616,NA,1.062080444,NA,1.062264866,NA,1.002530036,NA,1.002136725,NA,PearlWordTypes_RS1
hoosh,huS,HH UW SH,High,Unigram,1.0692,1.001,-13.81864889,-13.04179126,1.061509316,1.000933645,h u S,3,-13.33706623,NA,-12.37099574,NA,-12.48296717,NA,1.094338509,NA,1.094137376,NA,1.001907759,NA,1.001714338,NA,PearlWordTypes_RS1
goosh,guS,G UW SH,Low,Unigram,1.0558,1.0004,-13.0035584,-14.13335379,1.057144029,1.000700748,g u S,3,-13.02022757,NA,-13.0283416,NA,-13.08424145,NA,1.08100104,NA,1.080959319,NA,1.00159662,NA,1.001503145,NA,PearlWordTypes_RS1
yerz,yRz,Y ER Z,Low,Unigram,1.037,1.0001,-12.92549932,-16.27735151,1.065803753,1.000699376,y R z,3,-12.18198374,NA,-9.332561906,NA,-9.67756013,NA,1.070482585,NA,1.070558565,NA,1.001271839,NA,1.001285754,NA,PearlWordTypes_RS1
cheyg,Ceg,CH EY G,Low,Unigram,1.056,1.0009,-13.56308999,-16.50675799,1.048651814,1.000995299,C e g,3,-12.8488761,NA,#NAME?,NA,-15.48269921,NA,1.090716655,NA,1.09055377,NA,1.002177971,NA,1.001906937,NA,PearlWordTypes_RS1
zeedge,ziJ,Z IY JH,Low,Unigram,1.0452,1.0008,-12.32091451,-15.02651704,1.057796708,1.001291222,z i J,3,-11.58500463,NA,-17.54003859,NA,-17.14375097,NA,1.064897236,NA,1.065051546,NA,1.001258197,NA,1.001279556,NA,PearlWordTypes_RS1
moosh,muS,M UW SH,High,Unigram,1.087,1.0007,-12.03590218,-14.26699463,1.085081867,1.0005843,m u S,3,-12.29317884,NA,-11.66967918,NA,-11.87677368,NA,1.097750419,NA,1.097508506,NA,1.005330285,NA,1.004037464,NA,PearlWordTypes_RS1
dhime,DYm,DH AY M,High,Unigram,1.0866,1.0012,-15.04616516,-15.98037434,1.083327541,1.00088228,D Y m,3,-13.55314541,NA,-13.32897425,NA,-13.45008634,NA,1.098063335,NA,1.097794653,NA,1.001935043,NA,1.001726734,NA,PearlWordTypes_RS1
jeyg,Jeg,JH EY G,High,Unigram,1.0609,1.0007,-12.79456468,-16.7093426,1.056916758,1.00087885,J e g,3,-13.21660088,NA,#NAME?,NA,-15.60530153,NA,1.089165786,NA,1.089021437,NA,1.001244555,NA,1.001273358,NA,PearlWordTypes_RS1
foove,fuv,F UW V,High,Unigram,1.0923,1.0007,-12.75084472,-14.37223626,1.09449421,1.000587044,f u v,3,-12.96515259,NA,-12.02690827,NA,-12.20529412,NA,1.108351328,NA,1.107978198,NA,1.002882101,NA,1.002366512,NA,PearlWordTypes_RS1
vern,vRn,V ER N,High,Unigram,1.1275,1.0006,-10.33434285,-10.6198525,1.147668964,1.003861317,v R n,3,-11.34877481,NA,-11.55232897,NA,-11.80928451,NA,1.123535283,NA,1.122942506,NA,1.002273465,NA,1.001950324,NA,PearlWordTypes_RS1
vern,vRn,V ER N,High,Unigram,1.1275,1.0006,-10.33434285,-10.6198525,1.147668964,1.003861317,v R n,3,-11.34877481,NA,-11.55232897,NA,-11.80928451,NA,1.123535283,NA,1.122942506,NA,1.002273465,NA,1.001950324,NA,PearlWordTypes_RS1
geech,giC,G IY CH,High,Unigram,1.0658,1.0007,-12.92840631,-15.02050325,1.073836528,1.000411685,g i C,3,-11.97105165,NA,-12.18485189,NA,-12.44854032,NA,1.101833695,NA,1.101542381,NA,1.002895743,NA,1.00237271,NA,PearlWordTypes_RS1
geech,giC,G IY CH,High,Unigram,1.0658,1.0007,-12.92840631,-15.02050325,1.073836528,1.000411685,g i C,3,-11.97105165,NA,-12.18485189,NA,-12.44854032,NA,1.101833695,NA,1.101542381,NA,1.002895743,NA,1.00237271,NA,PearlWordTypes_RS1
cheedh,CiD,CH IY DH,Low,Unigram,1.0438,1.0009,-15.84437362,-16.15276112,1.051433282,1.000818568,C i D,3,-13.72890957,NA,-15.4308192,NA,-15.39773713,NA,1.076019668,NA,1.076041582,NA,1.003436168,NA,1.002757908,NA,PearlWordTypes_RS1
cheedh,CiD,CH IY DH,Low,Unigram,1.0438,1.0009,-15.84437362,-16.15276112,1.051433282,1.000818568,C i D,3,-13.72890957,NA,-15.4308192,NA,-15.39773713,NA,1.076019668,NA,1.076041582,NA,1.003436168,NA,1.002757908,NA,PearlWordTypes_RS1
cheedh,CiD,CH IY DH,Low,Unigram,1.0438,1.0009,-15.84437362,-16.15276112,1.051433282,1.000818568,C i D,3,-13.72890957,NA,-15.4308192,NA,-15.39773713,NA,1.076019668,NA,1.076041582,NA,1.003436168,NA,1.002757908,NA,PearlWordTypes_RS1
chize,CYz,CH AY Z,High,Unigram,1.0633,1.0016,-14.16084116,-12.36818612,1.06038917,1.001233683,C Y z,3,-12.34776735,NA,-12.16512255,NA,-11.88432349,NA,1.081371477,NA,1.081316922,NA,1.00063592,NA,1.000857169,NA,PearlWordTypes_RS1
dawth,dcT,D AO TH,High,Unigram,1.0757,1.0009,-13.52579431,-13.1127874,1.101196016,1.001398066,d c T,3,-12.97608862,NA,-12.07180243,NA,-12.45760841,NA,1.095259778,NA,1.095051582,NA,1.002800249,NA,1.002329324,NA,PearlWordTypes_RS1
yerv,yRv,Y ER V,Low,Unigram,1.0405,1.0005,-12.58214424,-12.85843527,1.070693297,1.002702321,y R v,3,-13.46983803,NA,-12.75436651,NA,-13.05628466,NA,1.063662189,NA,1.063823478,NA,1.00159662,NA,1.001503145,NA,PearlWordTypes_RS1
yerv,yRv,Y ER V,Low,Unigram,1.0405,1.0005,-12.58214424,-12.85843527,1.070693297,1.002702321,y R v,3,-13.46983803,NA,-12.75436651,NA,-13.05628466,NA,1.063662189,NA,1.063823478,NA,1.00159662,NA,1.001503145,NA,PearlWordTypes_RS1
zeeg,zig,Z IY G,Low,Unigram,1.0523,1.0009,-12.18748626,-16.37129134,1.062627341,1.001114491,z i g,3,-10.63807693,NA,-18.08150118,NA,-17.49635611,NA,1.080486713,NA,1.08044603,NA,1.001258197,NA,1.001279556,NA,PearlWordTypes_RS1
sheyg,Seg,SH EY G,Low,Unigram,1.0568,1.001,-12.44800674,-17.0925559,1.050106909,1.001053523,S e g,3,-12.62881422,NA,#NAME?,NA,-15.298248450000001,NA,1.091337002,NA,1.091166702,NA,1.003111388,NA,1.002540517,NA,PearlWordTypes_RS1
cheydh,CeD,CH EY DH,Low,Unigram,1.0412,1.0007,-16.4790573,-17.11755502,1.032510429,1.000641838,C e D,3,-14.60673402,NA,#NAME?,NA,-16.78465242,NA,1.074152835,NA,1.074197131,NA,1.002177971,NA,1.001906937,NA,PearlWordTypes_RS1
cheydh,CeD,CH EY DH,Low,Unigram,1.0412,1.0007,-16.4790573,-17.11755502,1.032510429,1.000641838,C e D,3,-14.60673402,NA,#NAME?,NA,-16.78465242,NA,1.074152835,NA,1.074197131,NA,1.002177971,NA,1.001906937,NA,PearlWordTypes_RS1
nauth,nWT,N AW TH,Low,Unigram,1.0409,1.0008,-14.26606208,-16.41299201,1.035417189,1.000234269,n W T,3,-13.50563691,NA,-16.07496924,NA,-15.52240221,NA,1.048977307,NA,1.049323077,NA,1.00063592,NA,1.000857169,NA,PearlWordTypes_RS1
thudge,TxJ,TH AH JH,High,Unigram,1.0598,1.0005,-12.2418893,-12.56758977,1.109149383,1.001879637,T x J,3,-13.43285203,NA,-16.07963778,NA,-15.9599313,NA,1.11030709,NA,1.109917178,NA,1.00063592,NA,1.000857169,NA,PearlWordTypes_RS1
thudge,TxJ,TH AH JH,High,Unigram,1.0598,1.0005,-12.2418893,-12.56758977,1.109149383,1.001879637,T x J,3,-13.43285203,NA,-16.07963778,NA,-15.9599313,NA,1.11030709,NA,1.109917178,NA,1.00063592,NA,1.000857169,NA,PearlWordTypes_RS1
thawg,Tcg,TH AO G,Low,Unigram,1.0412,1.001,-14.44741378,-15.24209822,1.055930525,1.00076103,T c g,3,-13.96550162,NA,-13.34976362,NA,-13.60854404,NA,1.065224507,NA,1.065366995,NA,1.002570962,NA,1.002155319,NA,PearlWordTypes_RS1
thawg,Tcg,TH AO G,Low,Unigram,1.0412,1.001,-14.44741378,-15.24209822,1.055930525,1.00076103,T c g,3,-13.96550162,NA,-13.34976362,NA,-13.60854404,NA,1.065224507,NA,1.065366995,NA,1.002570962,NA,1.002155319,NA,PearlWordTypes_RS1
nawng,ncG,N AO NG,Low,Unigram,1.052,1.0012,-12.7399962,-14.29446124,1.064173151,1.002278288,n c G,3,-10.93745487,NA,-12.95957152,NA,-12.77334847,NA,1.083112332,NA,1.083042285,NA,1.001935043,NA,1.001726734,NA,PearlWordTypes_RS1
nawng,ncG,N AO NG,Low,Unigram,1.052,1.0012,-12.7399962,-14.29446124,1.064173151,1.002278288,n c G,3,-10.93745487,NA,-12.95957152,NA,-12.77334847,NA,1.083112332,NA,1.083042285,NA,1.001935043,NA,1.001726734,NA,PearlWordTypes_RS1
sern,sRn,S ER N,High,Unigram,1.2075,1.0011,-8.962288996,-10.34749265,1.233461409,1.006830749,s R n,3,-9.410244771,NA,-10.5423287,NA,-10.62833137,NA,1.239850419,NA,1.237867422,NA,1.006318269,NA,1.004695836,NA,PearlWordTypes_RS1
serd,sRd,S ER D,High,Unigram,1.1494,1.001,-9.813110006,-10.51576697,1.173785415,1.006359468,s R d,3,-9.700327805,NA,-9.543183026,NA,-9.67074529,NA,1.196979357,NA,1.195532592,NA,1.006318269,NA,1.004695836,NA,PearlWordTypes_RS1
serd,sRd,S ER D,High,Unigram,1.1494,1.001,-9.813110006,-10.51576697,1.173785415,1.006359468,s R d,3,-9.700327805,NA,-9.543183026,NA,-9.67074529,NA,1.196979357,NA,1.195532592,NA,1.006318269,NA,1.004695836,NA,PearlWordTypes_RS1
jeydh,JeD,JH EY DH,Low,Unigram,1.0461,1.0005,-15.71053198,-17.32013963,1.040775373,1.000525389,J e D,3,-14.9744588,NA,#NAME?,NA,-16.90725474,NA,1.072601967,NA,1.072664798,NA,1.001244555,NA,1.001273358,NA,PearlWordTypes_RS1
bawth,bcT,B AO TH,High,Unigram,1.0751,1.0009,-13.9657456,-12.93178232,1.088565785,1.001398066,b c T,3,-13.27235444,NA,-10.89526249,NA,-11.33035932,NA,1.13403149,NA,1.133359888,NA,1.002800249,NA,1.002329324,NA,PearlWordTypes_RS1
yuzz,yxz,Y AH Z,High,Unigram,1.0702,1.0009,-11.53484765,-11.81757851,1.119661104,1.002059798,y x z,3,-11.33167496,NA,-9.18711578,NA,-9.561782934,NA,1.139555392,NA,1.138803262,NA,1.007008757,NA,1.005149213,NA,PearlWordTypes_RS1
yawth,ycT,Y AO TH,Low,Unigram,1.0318,1.0002,-14.9227747,-15.13195921,1.047532085,1.000408255,y c T,3,-14.8070688,NA,-13.11173146,NA,-13.44728396,NA,1.056798239,NA,1.057049743,NA,1.000622278,NA,1.000850971,NA,PearlWordTypes_RS1
kern,kRn,K ER N,High,Unigram,1.1978,1.0011,-9.121922076,-10.46092922,1.227815638,1.004909352,k R n,3,-9.656131778,NA,-11.19490508,NA,-11.26866331,NA,1.193944712,NA,1.192510388,NA,1.00351802,NA,1.002795097,NA,PearlWordTypes_RS1
dheetch,DiC,DH IY CH,Low,Unigram,1.0427,1.0008,-15.84437362,-16.74016907,1.049158104,1.000469909,D i C,3,-13.72890957,NA,-14.09190424,NA,-14.51129936,NA,1.074848583,NA,1.074879801,NA,1.002895743,NA,1.00237271,NA,PearlWordTypes_RS1
dheetch,DiC,DH IY CH,Low,Unigram,1.0427,1.0008,-15.84437362,-16.74016907,1.049158104,1.000469909,D i C,3,-13.72890957,NA,-14.09190424,NA,-14.51129936,NA,1.074848583,NA,1.074879801,NA,1.002895743,NA,1.00237271,NA,PearlWordTypes_RS1
dheetch,DiC,DH IY CH,Low,Unigram,1.0427,1.0008,-15.84437362,-16.74016907,1.049158104,1.000469909,D i C,3,-13.72890957,NA,-14.09190424,NA,-14.51129936,NA,1.074848583,NA,1.074879801,NA,1.002895743,NA,1.00237271,NA,PearlWordTypes_RS1
dhush,DxS,DH AH SH,Low,Unigram,1.0528,1.0004,-13.60129084,-18.19208702,1.099074048,1.000765146,D x S,3,-13.36087853,NA,-13.78253645,NA,-14.19964394,NA,1.115310265,NA,1.114856222,NA,1.002584604,NA,1.002161517,NA,PearlWordTypes_RS1
chudge,CxJ,CH AH JH,High,Unigram,1.0619,1.0005,-11.93383504,-12.0234924,1.111128313,1.001996086,C x J,3,-12.7700102,NA,-15.93951757,NA,-15.67604954,NA,1.117130911,NA,1.11665944,NA,1.00063592,NA,1.000857169,NA,PearlWordTypes_RS1
chudge,CxJ,CH AH JH,High,Unigram,1.0619,1.0005,-11.93383504,-12.0234924,1.111128313,1.001996086,C x J,3,-12.7700102,NA,-15.93951757,NA,-15.67604954,NA,1.117130911,NA,1.11665944,NA,1.00063592,NA,1.000857169,NA,PearlWordTypes_RS1
zoosh,zuS,Z UW SH,Low,Unigram,1.0324,1.0001,-13.16459192,-16.13606739,1.03421172,1.000409627,z u S,3,-12.26645577,NA,-16.45312234,NA,-16.23256506,NA,1.051534538,NA,1.051845007,NA,1.00159662,NA,1.001503145,NA,PearlWordTypes_RS1
naud,ncd,N AO D,High,Unigram,1.0783,1.0008,-10.54334601,-13.9703452,1.084673888,1.002278288,n c d,3,-10.45454784,NA,-15.89393727,NA,-15.08223271,NA,1.112017821,NA,1.111586223,NA,1.000311139,NA,1.000639778,NA,PearlWordTypes_RS1
naud,ncd,N AO D,High,Unigram,1.0783,1.0008,-10.54334601,-13.9703452,1.084673888,1.002278288,n c d,3,-10.45454784,NA,-15.89393727,NA,-15.08223271,NA,1.112017821,NA,1.111586223,NA,1.000311139,NA,1.000639778,NA,PearlWordTypes_RS1
yudghe,yxJ,Y AH JH,High,Unigram,1.0609,1.0005,-11.50724239,-11.27080584,1.111884963,1.001588516,y x J,3,-13.03237447,NA,-14.12874009,NA,-14.0745798,NA,1.116820738,NA,1.116352973,NA,1.003436168,NA,1.002757908,NA,PearlWordTypes_RS1
yudghe,yxJ,Y AH JH,High,Unigram,1.0609,1.0005,-11.50724239,-11.27080584,1.111884963,1.001588516,y x J,3,-13.03237447,NA,-14.12874009,NA,-14.0745798,NA,1.116820738,NA,1.116352973,NA,1.003436168,NA,1.002757908,NA,PearlWordTypes_RS1
poosh,puS,P UW SH,High,Unigram,1.1142,1.0002,-12.07221902,-13.48915376,1.117559604,1.0005843,p u S,3,-12.14619665,NA,-11.60451558,NA,-11.79862825,NA,1.113569278,NA,1.113138295,NA,1.00408573,NA,1.003192691,NA,PearlWordTypes_RS1
yerp,yRp,Y ER P,Low,Unigram,1.054,1.0004,-11.83312641,-14.65576256,1.083064431,1.001936489,y R p,3,-12.06172462,NA,-12.48404914,NA,-12.74036957,NA,1.087371185,NA,1.087235922,NA,1.003220524,NA,1.002590101,NA,PearlWordTypes_RS1
dhive,DYv,DH AY V,High,Unigram,1.0608,1.0016,-15.83149982,-15.51114077,1.058585273,1.001294652,D Y v,3,-14.81427663,NA,-13.6100722,NA,-13.83307859,NA,1.064935696,NA,1.065081375,NA,1.0009607,NA,1.00107456,NA,PearlWordTypes_RS1
sert,sRt,S ER T,High,Unigram,1.1774,1.0013,-8.992175419,-10.12265388,1.205420172,1.008067862,s R t,3,-9.218772564,NA,-9.663023413,NA,-9.767140563,NA,1.226859188,NA,1.225038685,NA,1.008916516,NA,1.006434966,NA,PearlWordTypes_RS1
yawng,ycG,Y AO NG,Low,Unigram,1.0361,1.001,-14.9877976,-14.74041719,1.051950347,1.000997357,y c G,3,-13.05851809,NA,-11.4792875,NA,-11.57318229,NA,1.06946469,NA,1.069557761,NA,1.002246181,NA,1.001937928,NA,PearlWordTypes_RS1
yawng,ycG,Y AO NG,Low,Unigram,1.0361,1.001,-14.9877976,-14.74041719,1.051950347,1.000997357,y c G,3,-13.05851809,NA,-11.4792875,NA,-11.57318229,NA,1.06946469,NA,1.069557761,NA,1.002246181,NA,1.001937928,NA,PearlWordTypes_RS1
zeech,ziC,Z IY CH,Low,Unigram,1.0424,1.0009,-13.08943983,-15.67115566,1.050904219,1.00076103,z i C,3,-11.21727985,NA,-15.13517464,NA,-15.24464334,NA,1.072367194,NA,1.072428069,NA,1.003206882,NA,1.002583903,NA,PearlWordTypes_RS1
zeech,ziC,Z IY CH,Low,Unigram,1.0424,1.0009,-13.08943983,-15.67115566,1.050904219,1.00076103,z i C,3,-11.21727985,NA,-15.13517464,NA,-15.24464334,NA,1.072367194,NA,1.072428069,NA,1.003206882,NA,1.002583903,NA,PearlWordTypes_RS1
shive,SYv,SH AY V,High,Unigram,1.0676,1.0018,-12.70240284,-15.72514828,1.06673381,1.001352876,S Y v,3,-13.41555975,NA,-12.61568998,NA,-12.86846928,NA,1.075171428,NA,1.075194768,NA,1.001582978,NA,1.001496947,NA,PearlWordTypes_RS1
dheesh,DiS,DH IY SH,Low,Unigram,1.0424,1.0004,-14.72929037,-17.44782984,1.050689768,1.000234269,D i S,3,-13.50884768,NA,-15.58047745,NA,-15.66797056,NA,1.075173364,NA,1.075200519,NA,1.000622278,NA,1.000850971,NA,PearlWordTypes_RS1
dheesh,DiS,DH IY SH,Low,Unigram,1.0424,1.0004,-14.72929037,-17.44782984,1.050689768,1.000234269,D i S,3,-13.50884768,NA,-15.58047745,NA,-15.66797056,NA,1.075173364,NA,1.075200519,NA,1.000622278,NA,1.000850971,NA,PearlWordTypes_RS1
shawsh,ScS,SH AO SH,Low,Unigram,1.0339,1.0006,-12.8111466,-17.23071932,1.049173093,1.000760344,S c S,3,-13.44173894,NA,-14.08116567,NA,-13.84238329,NA,1.064873937,NA,1.065024948,NA,1.001935043,NA,1.001726734,NA,PearlWordTypes_RS1
fert,fRt,F ER T,High,Unigram,1.1216,1.0008,-10.26302902,-10.08040938,1.144829985,1.004865533,f R t,3,-10.39320369,NA,-10.39703189,NA,-10.50945019,NA,1.156759933,NA,1.155777269,NA,1.005805128,NA,1.004323034,NA,PearlWordTypes_RS1
fert,fRt,F ER T,High,Unigram,1.1216,1.0008,-10.26302902,-10.08040938,1.144829985,1.004865533,f R t,3,-10.39320369,NA,-10.39703189,NA,-10.50945019,NA,1.156759933,NA,1.155777269,NA,1.005805128,NA,1.004323034,NA,PearlWordTypes_RS1
geesh,giS,G IY SH,High,Unigram,1.0655,1.0003,-11.81332306,-15.72816402,1.075368192,1.000176044,g i S,3,-11.75098977,NA,-13.6734251,NA,-13.60521152,NA,1.102158476,NA,1.1018631,NA,1.000622278,NA,1.000850971,NA,PearlWordTypes_RS1
choove,Cuv,CH UW V,Low,Unigram,1.0546,1.0006,-13.9363201,-12.80425126,1.057185555,1.000528819,C u v,3,-13.77437194,NA,-12.02416478,NA,-12.39755843,NA,1.071750832,NA,1.071815158,NA,1.00319324,NA,1.002577705,NA,PearlWordTypes_RS1
tert,tRt,T ER T,High,Unigram,1.1195,1.0006,-8.803996773,-10.04322857,1.143782316,1.004981982,t R t,3,-9.152251882,NA,-9.477812873,NA,-9.603102219,NA,1.162963407,NA,1.161906598,NA,1.006427405,NA,1.00474542,NA,PearlWordTypes_RS1
tert,tRt,T ER T,High,Unigram,1.1195,1.0006,-8.803996773,-10.04322857,1.143782316,1.004981982,t R t,3,-9.152251882,NA,-9.477812873,NA,-9.603102219,NA,1.162963407,NA,1.161906598,NA,1.006427405,NA,1.00474542,NA,PearlWordTypes_RS1
sherz,SRz,SH ER Z,Low,Unigram,1.0388,1,-12.23700872,-17.70477155,1.066502199,1.000291807,S R z,3,-11.69955759,NA,-10.09203687,NA,-10.27359857,NA,1.071413106,NA,1.071477964,NA,1.001271839,NA,1.001285754,NA,PearlWordTypes_RS1
shudge,SxJ,SH AH JH,High,Unigram,1.0627,1.0008,-10.81875179,-10.35751703,1.112583409,1.002461879,S x J,3,-12.54994832,NA,-15.33190138,NA,-15.11690534,NA,1.117751259,NA,1.117272372,NA,1.001258197,NA,1.001279556,NA,PearlWordTypes_RS1
shudge,SxJ,SH AH JH,High,Unigram,1.0627,1.0008,-10.81875179,-10.35751703,1.112583409,1.002461879,S x J,3,-12.54994832,NA,-15.33190138,NA,-15.11690534,NA,1.117751259,NA,1.117272372,NA,1.001258197,NA,1.001279556,NA,PearlWordTypes_RS1
shooth,SuT,SH UW TH,Low,Unigram,1.0392,1.0008,-14.21356623,-15.88452583,1.039671579,1.000528819,S u T,3,-14.26227232,NA,-12.43395371,NA,-12.89167541,NA,1.057106483,NA,1.057354326,NA,1.002841175,NA,1.002347918,NA,PearlWordTypes_RS1
shooth,SuT,SH UW TH,Low,Unigram,1.0392,1.0008,-14.21356623,-15.88452583,1.039671579,1.000528819,S u T,3,-14.26227232,NA,-12.43395371,NA,-12.89167541,NA,1.057106483,NA,1.057354326,NA,1.002841175,NA,1.002347918,NA,PearlWordTypes_RS1
serl,sRl,S ER L,High,Unigram,1.1851,1.0011,-9.268670146,-11.41586817,1.212312661,1.006359468,s R l,3,-9.445635896,NA,-11.01954732,NA,-11.07582432,NA,1.221337915,NA,1.219586472,NA,1.00664305,NA,1.004913227,NA,PearlWordTypes_RS1
goove,guv,G UW V,High,Unigram,1.0717,1.0008,-13.03436653,-13.96375535,1.075170539,1.000936389,g u v,3,-13.19516902,NA,-12.5450988,NA,-12.68617465,NA,1.089120559,NA,1.088977279,NA,1.002570962,NA,1.002155319,NA,PearlWordTypes_RS1
